0,0,0.084622,0.084904,0.085229,0.085511,0.085835,0.086119,0.086406,0.086734,0.087022,0.087353,0.087647,0.087933,0.08824,0.088536,0.088869,0.089162,0.089461,0.089797,0.090096,0.090438
1,0.01,0.085381,0.085667,0.085996,0.086281,0.086608,0.086895,0.087185,0.087516,0.087808,0.088143,0.088439,0.088728,0.089039,0.089338,0.089674,0.089971,0.090273,0.090613,0.090915,0.091261
2,0.02,0.086152,0.086441,0.086773,0.087061,0.087392,0.087682,0.087975,0.08831,0.088605,0.088943,0.089243,0.089535,0.089849,0.090152,0.090492,0.090791,0.091098,0.091441,0.091747,0.092096
3,0.030001,0.086934,0.087226,0.087562,0.087853,0.088188,0.088481,0.088777,0.089116,0.089414,0.089756,0.090059,0.090354,0.090672,0.090978,0.091322,0.091624,0.091934,0.092281,0.09259,0.092943
4,0.040001,0.087727,0.088022,0.088362,0.088656,0.088995,0.089291,0.08959,0.089933,0.090234,0.09058,0.090887,0.091185,0.091507,0.091816,0.092163,0.09247,0.092783,0.093134,0.093446,0.093803
5,0.050001,0.088532,0.08883,0.089174,0.089472,0.089814,0.090113,0.090416,0.090762,0.091067,0.091417,0.091727,0.092029,0.092354,0.092666,0.093018,0.093327,0.093644,0.093999,0.094315,0.094676
6,0.060001,0.089349,0.089651,0.089998,0.090299,0.090645,0.090948,0.091254,0.091604,0.091912,0.092266,0.09258,0.092885,0.093213,0.09353,0.093885,0.094198,0.094518,0.094877,0.095197,0.095562
7,0.070001,0.090178,0.090483,0.090834,0.091139,0.091488,0.091795,0.092104,0.092459,0.09277,0.093128,0.093445,0.093754,0.094086,0.094406,0.094765,0.095082,0.095406,0.095769,0.096092,0.096461
8,0.080001,0.091019,0.091328,0.091683,0.091991,0.092345,0.092655,0.092968,0.093326,0.093641,0.094003,0.094324,0.094636,0.094972,0.095295,0.095659,0.095979,0.096307,0.096674,0.097001,0.097374
9,0.090002,0.091874,0.092186,0.092545,0.092856,0.093214,0.093528,0.093844,0.094206,0.094525,0.094891,0.095216,0.095531,0.095871,0.096198,0.096566,0.09689,0.097221,0.097593,0.097924,0.098301
10,0.1,0.092741,0.093057,0.09342,0.093735,0.094097,0.094414,0.094734,0.0951,0.095423,0.095793,0.096121,0.09644,0.096785,0.097115,0.097487,0.097815,0.09815,0.098526,0.09886,0.099243
11,0.11,0.093621,0.093941,0.094308,0.094627,0.094993,0.095313,0.095637,0.096008,0.096334,0.096709,0.097041,0.097363,0.097712,0.098047,0.098423,0.098754,0.099093,0.099474,0.099812,0.10048
12,0.12,0.094515,0.094838,0.09521,0.095532,0.095902,0.096227,0.096555,0.096929,0.09726,0.097639,0.097974,0.098301,0.098654,0.098992,0.099373,0.099708,0.10005,0.10071,0.10105,0.10145
13,0.13,0.095423,0.09575,0.096126,0.096452,0.096826,0.097155,0.097486,0.097865,0.098199,0.098583,0.098923,0.099253,0.09961,0.099952,0.10034,0.10095,0.1013,0.10169,0.10204,0.10243
14,0.14,0.096345,0.096676,0.097056,0.097386,0.097765,0.098097,0.098432,0.098816,0.099154,0.099542,0.099886,0.10022,0.10058,0.1012,0.10159,0.10193,0.10229,0.10268,0.10303,0.10344
15,0.15,0.097281,0.097616,0.098001,0.098335,0.098718,0.099054,0.099393,0.099782,0.10012,0.10052,0.10086,0.10147,0.10184,0.10219,0.10259,0.10294,0.10329,0.10369,0.10405,0.10446
16,0.16,0.098232,0.098571,0.098961,0.099298,0.099686,0.10003,0.10037,0.10076,0.10111,0.10177,0.10213,0.10247,0.10284,0.1032,0.1036,0.10395,0.10431,0.10472,0.10508,0.10549
17,0.17,0.099199,0.099541,0.099935,0.10028,0.10067,0.10101,0.10136,0.10202,0.10237,0.10278,0.10314,0.10348,0.10386,0.10422,0.10463,0.10498,0.10535,0.10576,0.10613,0.10654
18,0.18,0.10018,0.10053,0.10093,0.10127,0.10167,0.10228,0.10263,0.10304,0.10339,0.1038,0.10416,0.10452,0.1049,0.10526,0.10567,0.10603,0.1064,0.10682,0.10719,0.10761
19,0.19,0.10118,0.10153,0.10193,0.10228,0.10295,0.1033,0.10366,0.10407,0.10443,0.10484,0.10521,0.10556,0.10595,0.10632,0.10674,0.1071,0.10748,0.1079,0.10827,0.1087
20,0.2,0.10219,0.10255,0.10321,0.10357,0.10398,0.10434,0.1047,0.10511,0.10548,0.1059,0.10627,0.10663,0.10702,0.10739,0.10781,0.10819,0.10857,0.10899,0.10937,0.1098
21,0.21,0.10348,0.10384,0.10425,0.10462,0.10503,0.10539,0.10576,0.10618,0.10655,0.10697,0.10735,0.10771,0.10811,0.10849,0.10891,0.10929,0.10967,0.1101,0.11049,0.11092
22,0.22,0.10453,0.10489,0.10531,0.10568,0.1061,0.10646,0.10683,0.10726,0.10763,0.10806,0.10844,0.10881,0.10921,0.1096,0.11003,0.11041,0.1108,0.11123,0.11162,0.11207
23,0.23,0.10559,0.10596,0.10639,0.10676,0.10718,0.10755,0.10793,0.10836,0.10874,0.10917,0.10956,0.10993,0.11034,0.11073,0.11116,0.11155,0.11194,0.11238,0.11278,0.11323
24,0.24,0.10667,0.10705,0.10748,0.10785,0.10828,0.10866,0.10904,0.10948,0.10986,0.1103,0.11069,0.11107,0.11148,0.11187,0.11232,0.11271,0.1131,0.11355,0.11395,0.1144
25,0.25,0.10778,0.10815,0.10859,0.10897,0.10941,0.10979,0.11017,0.11061,0.111,0.11145,0.11184,0.11223,0.11264,0.11304,0.11349,0.11388,0.11429,0.11474,0.11514,0.1156
26,0.26,0.10889,0.10928,0.10972,0.11011,0.11055,0.11093,0.11132,0.11177,0.11216,0.11261,0.11301,0.1134,0.11382,0.11423,0.11468,0.11508,0.11549,0.11595,0.11636,0.11683
27,0.27,0.11003,0.11042,0.11087,0.11126,0.11171,0.1121,0.11249,0.11294,0.11334,0.1138,0.11421,0.1146,0.11503,0.11544,0.1159,0.1163,0.11672,0.11718,0.11759,0.11807
28,0.28,0.11119,0.11159,0.11204,0.11243,0.11289,0.11328,0.11368,0.11414,0.11454,0.11501,0.11542,0.11582,0.11625,0.11666,0.11713,0.11754,0.11796,0.11843,0.11885,0.11933
29,0.29,0.11237,0.11277,0.11323,0.11363,0.11409,0.11449,0.11489,0.11536,0.11576,0.11624,0.11665,0.11705,0.11749,0.11791,0.11839,0.1188,0.11923,0.11971,0.12013,0.12062
30,0.30001,0.11357,0.11397,0.11444,0.11484,0.11531,0.11571,0.11612,0.11659,0.11701,0.11748,0.11791,0.11832,0.11876,0.11919,0.11966,0.12009,0.12052,0.121,0.12143,0.12192
31,0.31001,0.11479,0.1152,0.11567,0.11608,0.11655,0.11696,0.11738,0.11785,0.11827,0.11876,0.11918,0.1196,0.12005,0.12048,0.12096,0.12139,0.12183,0.12232,0.12276,0.12325
32,0.32001,0.11603,0.11644,0.11692,0.11734,0.11781,0.11823,0.11865,0.11914,0.11956,0.12005,0.12048,0.1209,0.12136,0.1218,0.12229,0.12272,0.12317,0.12366,0.12421,0.12471
33,0.33001,0.11729,0.11771,0.1182,0.11862,0.1191,0.11952,0.11995,0.12044,0.12087,0.12137,0.12181,0.12223,0.1227,0.12314,0.12364,0.12408,0.12453,0.12513,0.12558,0.12609
34,0.34001,0.11858,0.119,0.11949,0.11992,0.12041,0.12084,0.12127,0.12177,0.1222,0.12271,0.12315,0.12358,0.12406,0.1245,0.12501,0.12556,0.12601,0.12652,0.12698,0.1275
35,0.35001,0.11988,0.12032,0.12082,0.12125,0.12174,0.12218,0.12262,0.12312,0.12356,0.12407,0.12452,0.12496,0.12544,0.126,0.12651,0.12696,0.12742,0.12794,0.1284,0.12893
36,0.36001,0.12122,0.12165,0.12216,0.1226,0.1231,0.12354,0.12399,0.1245,0.12495,0.12546,0.12592,0.12646,0.12695,0.12741,0.12793,0.12839,0.12886,0.12938,0.12985,0.13038
37,0.37001,0.12257,0.12302,0.12353,0.12397,0.12448,0.12493,0.12538,0.1259,0.12635,0.12698,0.12744,0.12789,0.12839,0.12885,0.12938,0.12984,0.13032,0.13085,0.13133,0.13187
38,0.38001,0.12395,0.1244,0.12493,0.12538,0.12589,0.12635,0.1268,0.12743,0.12789,0.12842,0.12889,0.12935,0.12985,0.13032,0.13086,0.13133,0.13181,0.13235,0.13283,0.13338
39,0.39001,0.12536,0.12582,0.12635,0.1268,0.12733,0.12779,0.12835,0.12888,0.12935,0.12989,0.13037,0.13083,0.13134,0.13182,0.13236,0.13284,0.13333,0.13388,0.13436,0.13492
40,0.40001,0.12679,0.12726,0.12779,0.12826,0.12889,0.12935,0.12983,0.13036,0.13084,0.13139,0.13187,0.13234,0.13286,0.13334,0.13389,0.13438,0.13488,0.13543,0.13593,0.13649
41,0.41001,0.12825,0.12872,0.12937,0.12984,0.13037,0.13085,0.13133,0.13187,0.13236,0.13291,0.13341,0.13388,0.1344,0.1349,0.13546,0.13595,0.13645,0.13702,0.13752,0.13809
42,0.42001,0.12984,0.13032,0.13087,0.13135,0.13189,0.13237,0.13286,0.13341,0.1339,0.13447,0.13497,0.13545,0.13598,0.13648,0.13705,0.13755,0.13806,0.13863,0.13914,0.13972
43,0.43001,0.13136,0.13184,0.1324,0.13289,0.13344,0.13393,0.13442,0.13498,0.13548,0.13605,0.13656,0.13705,0.13759,0.1381,0.13867,0.13918,0.1397,0.14158,0.1421,0.1427
44,0.44001,0.1329,0.13339,0.13396,0.13445,0.13502,0.13551,0.13601,0.13658,0.13709,0.13767,0.13818,0.13868,0.13923,0.13974,0.14162,0.14214,0.14267,0.14327,0.1438,0.1444
45,0.45001,0.13448,0.13498,0.13555,0.13605,0.13662,0.13713,0.13763,0.13821,0.13873,0.13932,0.14112,0.14163,0.14219,0.14272,0.14332,0.14384,0.14438,0.14498,0.14552,0.14613
