0,0,0.084622,0.087647,0.090739,0.093947,0.097514,0.10095,0.10443,0.10805,0.11189,0.11569,0.11963,0.12363,0.12889,0.13323,0.13761,0.1422,0.14685,0.15168,0.15658,0.16348
1,0.01,0.085381,0.088439,0.091565,0.094809,0.098414,0.10188,0.1054,0.10906,0.11295,0.1168,0.12078,0.12482,0.13014,0.13453,0.13897,0.14361,0.14832,0.15321,0.15993,0.16513
2,0.02,0.086152,0.089243,0.092404,0.095683,0.099326,0.10284,0.1064,0.1101,0.11402,0.11792,0.12195,0.12604,0.13141,0.13586,0.14035,0.14505,0.14981,0.15476,0.16155,0.16703
3,0.030001,0.086934,0.090059,0.093254,0.09657,0.10025,0.1038,0.1074,0.11115,0.11512,0.11906,0.12313,0.12728,0.13271,0.1372,0.14174,0.1465,0.15132,0.15806,0.16319,0.16875
4,0.040001,0.087727,0.090887,0.094118,0.097471,0.10119,0.10478,0.10842,0.11221,0.11623,0.12021,0.12434,0.12853,0.13402,0.13857,0.14316,0.14798,0.15286,0.15967,0.16487,0.17049
5,0.050001,0.088532,0.091727,0.094994,0.098673,0.10215,0.10578,0.10946,0.11341,0.11736,0.12139,0.12556,0.13085,0.13535,0.13995,0.14461,0.14948,0.15442,0.16131,0.16657,0.17226
6,0.060001,0.089349,0.09258,0.095884,0.099602,0.10312,0.10679,0.11052,0.11451,0.1185,0.12258,0.12681,0.13215,0.1367,0.14136,0.14608,0.15101,0.15772,0.16297,0.16851,0.17405
7,0.070001,0.090178,0.093445,0.096787,0.10055,0.1041,0.10782,0.11159,0.11563,0.11967,0.1238,0.12807,0.13348,0.13808,0.1428,0.14757,0.15257,0.15934,0.16466,0.17027,0.17588
8,0.080001,0.091019,0.094324,0.097704,0.1015,0.1051,0.10886,0.11267,0.11676,0.12085,0.12503,0.12936,0.13482,0.13948,0.14426,0.14909,0.15582,0.16099,0.16638,0.17206,0.17775
9,0.090002,0.091874,0.095216,0.098634,0.10248,0.10611,0.10992,0.11378,0.11792,0.12205,0.12628,0.13168,0.13618,0.1409,0.14574,0.15063,0.15743,0.16267,0.16813,0.17388,0.17964
10,0.1,0.092741,0.096121,0.099857,0.10346,0.10714,0.11099,0.11502,0.11909,0.12327,0.12755,0.13301,0.13757,0.14235,0.14724,0.1522,0.15908,0.16438,0.17011,0.17573,0.18157
11,0.11,0.093621,0.097041,0.10082,0.10447,0.10819,0.11209,0.11616,0.12028,0.12451,0.12885,0.13436,0.13898,0.14382,0.14878,0.15544,0.16075,0.16612,0.17193,0.17761,0.18353
12,0.12,0.094515,0.097974,0.10179,0.10549,0.10926,0.1132,0.11732,0.12149,0.12577,0.13016,0.13574,0.14041,0.14531,0.15034,0.15707,0.16244,0.16789,0.17377,0.17953,0.18553
