0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.01,-0.007156,-0.0075378,-0.0075126,-0.0080476,-0.0071038,-0.0068238,-0.00638,-0.0068074,-0.0059813,-0.0067168,-0.0069602,-0.0066146,-0.0069184,-0.0062551,-0.0064222,-0.0071385,-0.0065329,-0.0065526,-0.0058335,-0.0059168
2,0.02,-0.014311,-0.015036,-0.014985,-0.016004,-0.014197,-0.013659,-0.012808,-0.013622,-0.01204,-0.013443,-0.013905,-0.013241,-0.013819,-0.012549,-0.012865,-0.01423,-0.013071,-0.013105,-0.011728,-0.011884
3,0.03,-0.021464,-0.02246,-0.022381,-0.023788,-0.02127,-0.020516,-0.019329,-0.020451,-0.018247,-0.020186,-0.020819,-0.019891,-0.020685,-0.018916,-0.019347,-0.021233,-0.019617,-0.019657,-0.017739,-0.017947
4,0.04,-0.028613,-0.029779,-0.02967,-0.031331,-0.028316,-0.027403,-0.025976,-0.027299,-0.02466,-0.026952,-0.027692,-0.026573,-0.027505,-0.025385,-0.025884,-0.028113,-0.026177,-0.026208,-0.023912,-0.024144
5,0.05,-0.035759,-0.036974,-0.036832,-0.038587,-0.035328,-0.034325,-0.032776,-0.034171,-0.031317,-0.033747,-0.034515,-0.033293,-0.034267,-0.031976,-0.032485,-0.034846,-0.032752,-0.032758,-0.030277,-0.030499
6,0.06,-0.042901,-0.044036,-0.043859,-0.045537,-0.042303,-0.041285,-0.039738,-0.041066,-0.038236,-0.040573,-0.041284,-0.040054,-0.04097,-0.038696,-0.039156,-0.041422,-0.039342,-0.039307,-0.036849,-0.037025
7,0.07,-0.050039,-0.050968,-0.050752,-0.052186,-0.049244,-0.048282,-0.046858,-0.047986,-0.04541,-0.047427,-0.048002,-0.046854,-0.047613,-0.045544,-0.045894,-0.047844,-0.045949,-0.045856,-0.043623,-0.043718
8,0.08,-0.057173,-0.057785,-0.057527,-0.058569,-0.056151,-0.055311,-0.054118,-0.054925,-0.052811,-0.054308,-0.054674,-0.05369,-0.054205,-0.052504,-0.052693,-0.054131,-0.052569,-0.052404,-0.050575,-0.050559
9,0.09,-0.064303,-0.064511,-0.064209,-0.064743,-0.063033,-0.062363,-0.061486,-0.061881,-0.060388,-0.061209,-0.06131,-0.060554,-0.060755,-0.059552,-0.05954,-0.060311,-0.059201,-0.058952,-0.057668,-0.057516
10,0.1,-0.071432,-0.07118,-0.070832,-0.070783,-0.069897,-0.06943,-0.068923,-0.068846,-0.068077,-0.068122,-0.067923,-0.067435,-0.067279,-0.066655,-0.066416,-0.066424,-0.065839,-0.0655,-0.06485,-0.064548
11,0.11,-0.078559,-0.077828,-0.077433,-0.076777,-0.076754,-0.0765,-0.076381,-0.075812,-0.075802,-0.07504,-0.074529,-0.074322,-0.073795,-0.073777,-0.073302,-0.072515,-0.072479,-0.072048,-0.072063,-0.071606
12,0.12,-0.085687,-0.084497,-0.084054,-0.082817,-0.083613,-0.083562,-0.083811,-0.082773,-0.083485,-0.081952,-0.081143,-0.081203,-0.08032,-0.080878,-0.080178,-0.078631,-0.079117,-0.078597,-0.079244,-0.07864
13,0.13,-0.092815,-0.091224,-0.090734,-0.088991,-0.090486,-0.090605,-0.091167,-0.089722,-0.091052,-0.08885,-0.08778,-0.088066,-0.086872,-0.087922,-0.087023,-0.084817,-0.085747,-0.085147,-0.086336,-0.085599
14,0.14,-0.099946,-0.098042,-0.097505,-0.095373,-0.097381,-0.097619,-0.098411,-0.096652,-0.098437,-0.095728,-0.094453,-0.0949,-0.093465,-0.094876,-0.093821,-0.091111,-0.092366,-0.091698,-0.093286,-0.092444
15,0.15,-0.10708,-0.10498,-0.10439,-0.10202,-0.10431,-0.1046,-0.10551,-0.10356,-0.10559,-0.10258,-0.10117,-0.1017,-0.10011,-0.10172,-0.10056,-0.097542,-0.098971,-0.09825,-0.10006,-0.099141
16,0.16,-0.11422,-0.11204,-0.11142,-0.10897,-0.11127,-0.11154,-0.11245,-0.11044,-0.11249,-0.1094,-0.10795,-0.10846,-0.10681,-0.10843,-0.10723,-0.10413,-0.10556,-0.1048,-0.10662,-0.10567
17,0.17,-0.12136,-0.11923,-0.11858,-0.11623,-0.11826,-0.11845,-0.11923,-0.1173,-0.11913,-0.11619,-0.11477,-0.11518,-0.11358,-0.11501,-0.11383,-0.11087,-0.11213,-0.11136,-0.11299,-0.11203
18,0.18,-0.12851,-0.12656,-0.12586,-0.12377,-0.12529,-0.12532,-0.12586,-0.12414,-0.12552,-0.12295,-0.12164,-0.12185,-0.1204,-0.12147,-0.12036,-0.11776,-0.11869,-0.11791,-0.11916,-0.11823
19,0.19,-0.13566,-0.13398,-0.13325,-0.13155,-0.13235,-0.13216,-0.13237,-0.13096,-0.13172,-0.12969,-0.12856,-0.1285,-0.12727,-0.12784,-0.12684,-0.12476,-0.12524,-0.12446,-0.12517,-0.1243
20,0.2,-0.14281,-0.14148,-0.14072,-0.13951,-0.13944,-0.13899,-0.13878,-0.13777,-0.13777,-0.13641,-0.1355,-0.13513,-0.13417,-0.13413,-0.13328,-0.13186,-0.13177,-0.13102,-0.13106,-0.13026
21,0.21,-0.14996,-0.14902,-0.14824,-0.14756,-0.14654,-0.14581,-0.14516,-0.14457,-0.14375,-0.14313,-0.14246,-0.14174,-0.14109,-0.14038,-0.1397,-0.139,-0.1383,-0.13757,-0.13689,-0.13618
22,0.22,-0.15712,-0.15656,-0.15575,-0.15561,-0.15365,-0.15264,-0.15154,-0.15138,-0.14973,-0.14985,-0.14942,-0.14835,-0.148,-0.14663,-0.14613,-0.14613,-0.14483,-0.14412,-0.14272,-0.1421
23,0.23,-0.16428,-0.16405,-0.16322,-0.16356,-0.16075,-0.15948,-0.15798,-0.1582,-0.1558,-0.15657,-0.15636,-0.15498,-0.1549,-0.15293,-0.15257,-0.15322,-0.15137,-0.15067,-0.14862,-0.14806
